"DISASTER","STATE","COUNTY","CITY","ZIP_CODE","VALID_REGISTRATIONS","AVERAGE_FEMA_INSPECTED_DAMAGE","TOTAL_INSPECTED","TOTAL_DAMAGE","NO_FEMA_INSPECTED_DAMAGE","FEMA_INSPECTED_DAMAGE_BETWEEN_1_10K","FEMA_INSPECTED_DAMAGE_BETWEEN_10K_20K","FEMA_INSPECTED_DAMAGE_BETWEEN_20K_30K","FEMA_INSPECTED_DAMAGE_GT_30K","APPROVED_FOR_FEMA_ASSISTANCE","TOTAL_APPROVED_IHP_AMOUNT","REPAIR_REPLACE_AMOUNT","RENTAL_AMOUNT"
4332,"TX","Jasper (County)","VIDOR",77662,74,3493,56,195581,24,24,7,1,0,49,195559,121325,37079
4332,"TX","Galveston (County)","LEAGUE CITY",77539,30,9642,21,202484,3,9,8,1,0,16,97236,68336,24394
4332,"TX","Chambers (County)","WALLISVILLE",77597,99,2577,80,206153,22,51,7,0,0,40,168859,114233,25296
4332,"TX","Harris (County)","HOUSTON",77014,1064,425,499,212003,264,232,3,0,0,249,285351,103422,42302
4332,"TX","Hardin (County)","ROSE HILL ACRES",77657,7,30352,7,212464,2,0,0,2,3,6,124527,96733,15263
4332,"TX","Gonzales (County)","GONZALES",78629,220,1485,159,236121,63,89,6,1,0,63,160706,126875,10114
4332,"TX","Brazoria (County)","GUY",77444,39,6818,35,238644,5,20,7,3,0,32,228259,151833,38387
4332,"TX","Harris (County)","JACINTO CITY",77029,69,4031,60,241879,13,35,11,0,1,31,204244,139645,28256
4332,"TX","Colorado (County)","EAGLE LAKE",77434,145,2733,95,259594,36,50,5,2,2,53,174561,124271,14330
4332,"TX","Harris (County)","NASSAU BAY",77058,37,8988,29,260647,9,10,4,5,1,13,33229,0,30064
4332,"TX","Fort Bend (County)","BROOKSHIRE",77423,40,8548,31,264999,10,7,9,5,0,23,145553,74100,44933
4332,"TX","Chambers (County)","MONT BELVIEU",77523,63,6066,44,266915,19,12,6,5,2,21,182367,143558,26344
4332,"TX","Grimes (County)","PLANTERSVILLE",77363,82,3775,72,271798,24,39,6,2,1,34,203895,167620,14816
4332,"TX","Kleberg (County)","KINGSVILLE",78363,623,739,369,272548,201,165,3,0,0,229,288190,144928,36722
4332,"TX","Jackson (County)","EDNA",77957,865,659,429,282843,141,285,1,1,1,282,273338,95713,45395
4332,"TX","Fort Bend (County)","GUY",77444,47,6456,44,284058,15,15,9,4,1,31,226851,160218,47983
4332,"TX","Harris (County)","HOUSTON",77085,648,791,363,287086,167,191,3,1,1,184,278370,138251,38104
4332,"TX","Harris (County)","HOUSTON",77081,146,3014,98,295344,54,30,12,2,0,53,162827,101049,33732
4332,"TX","Harris (County)","HOUSTON",77055,428,1119,265,296478,157,97,9,2,0,169,233747,112155,40818
4332,"TX","Fort Bend (County)","WESTON LAKES",77441,22,16558,18,298040,4,2,5,5,2,14,220153,194889,18112
4332,"TX","Galveston (County)","CLEAR LAKE SHORES",77565,85,3951,76,300301,21,45,9,1,0,27,59749,26201,23718
4332,"TX","Harris (County)","SHOREACRES",77571,59,6910,44,304038,15,13,12,4,0,29,110904,70285,27492
4332,"TX","Aransas (County)","TAFT",78390,24,23405,13,304265,1,7,1,2,2,9,128168,109943,5314
4332,"TX","Fort Bend (County)","HOUSTON",77083,948,653,469,306284,177,285,5,2,0,187,256322,121209,14920
4332,"TX","Fort Bend (County)","BEASLEY",77417,123,3521,87,306336,33,42,7,3,2,52,289176,216166,42711
4332,"TX","Harris (County)","HOUSTON",77345,17,19382,16,310115,3,3,1,4,5,11,201346,163575,25521
4332,"TX","Harris (County)","HOUSTON",77027,225,1982,157,311240,124,23,1,5,4,108,211406,113036,42704
4332,"TX","Harris (County)","HOUSTON",77067,879,691,457,315673,211,239,6,1,0,211,327172,141595,51196
4332,"TX","Austin (County)","WALLIS",77485,117,4043,86,347714,24,49,11,1,1,61,280202,187353,39212
4332,"TX","Galveston (County)","GALVESTON",77551,533,994,350,347829,171,173,5,0,1,171,243624,68003,64961
4332,"TX","Harris (County)","HOUSTON",77064,887,801,449,359733,239,200,9,1,0,254,318151,140840,36600
4332,"TX","Lee (County)","GIDDINGS",78942,87,5276,70,369306,25,33,4,5,3,41,169507,117629,31485
4332,"TX","Chambers (County)","DAYTON",77535,93,5181,72,372999,17,37,16,2,0,49,298522,246166,33164
4332,"TX","Harris (County)","HOUSTON",77030,229,2697,145,391014,91,38,12,3,1,88,264830,147836,73613
4332,"TX","Jefferson (County)","CHINA",77613,156,3590,112,402102,22,76,10,3,1,68,303850,209712,46508
4332,"TX","Harris (County)","HUMBLE",77339,49,15238,27,411426,15,2,3,1,6,19,214892,179286,28856
4332,"TX","Harris (County)","HOUSTON",77005,530,990,419,414865,344,64,8,0,3,278,267894,83666,47478
4332,"TX","Galveston (County)","GALVESTON",77550,864,770,547,421403,256,280,11,0,0,246,398115,160848,98814
4332,"TX","Harris (County)","HOUSTON",77053,607,1177,364,428592,130,226,7,1,0,214,391425,199904,43767
4332,"TX","Galveston (County)","SAN LEON",77539,361,1444,299,431896,83,211,4,1,0,137,410127,172811,129823
4332,"TX","Harris (County)","HOCKLEY",77447,291,2328,188,437605,71,102,10,3,2,93,283708,150834,57649
4332,"TX","Harris (County)","HOUSTON",77082,1078,727,606,440292,287,311,6,2,0,260,261370,119694,13326
4332,"TX","Harris (County)","HOUSTON",77339,19,26725,17,454319,3,4,2,0,8,12,183792,158763,18890
4332,"TX","Harris (County)","HOUSTON",77086,821,1035,448,463525,217,216,13,2,0,213,361342,172005,51103
4332,"TX","Hardin (County)","VILLAGE MILLS",77663,86,8211,58,476229,19,21,6,9,3,40,257131,206592,33395
4332,"TX","Harris (County)","HOUSTON",77080,426,1949,250,487278,116,114,20,0,0,119,254455,115915,73520
4332,"TX","Fort Bend (County)","ARCOLA",77583,88,6664,74,493120,12,39,17,5,1,53,470968,363445,51023
4332,"TX","Harris (County)","PEARLAND",77581,70,9808,51,500196,8,19,17,4,3,30,206770,115739,86031
4332,"TX","Harris (County)","HOUSTON",77019,390,1997,255,509178,196,49,2,1,7,173,203328,89551,32423
4332,"TX","Fort Bend (County)","ROSHARON",77583,222,3395,150,509207,49,80,15,5,1,115,503297,331007,80414
4332,"TX","Aransas (County)","FULTON",78382,212,3183,160,509262,20,128,7,1,4,111,429300,265095,108697
4332,"TX","Bee (County)","BEEVILLE",78102,1211,690,763,526582,213,549,1,0,0,312,446505,216189,97044
4332,"TX","Harris (County)","HOUSTON",77031,460,1933,277,535460,132,121,21,3,0,125,302152,170042,67072
4332,"TX","Galveston (County)","KEMAH",77565,272,2723,197,536505,81,96,19,1,0,85,323136,193571,81939
4332,"TX","Brazoria (County)","DAMON",77430,162,4796,121,580312,44,53,16,7,1,81,337025,244171,60555
4332,"TX","Fort Bend (County)","HOUSTON",77053,1015,995,595,591834,234,348,12,1,0,307,568084,272235,66834
4332,"TX","Goliad (County)","GOLIAD",77963,711,1295,465,602266,96,360,7,2,0,205,434772,246469,114117
4332,"TX","Harris (County)","HOUSTON",77023,661,1299,470,610326,175,282,11,0,2,186,383440,239437,51542
4332,"TX","Harris (County)","HOUSTON",77083,1568,744,827,615690,403,413,10,1,0,392,522576,235131,56042
4332,"TX","Bastrop (County)","SMITHVILLE",78957,216,3759,164,616541,33,106,20,4,1,86,403426,285063,74591
4332,"TX","Harris (County)","EL LAGO",77586,110,7659,81,620355,15,32,31,3,0,41,117146,44658,60020
4332,"TX","Fort Bend (County)","STAFFORD",77477,818,1453,432,627725,184,232,12,3,1,186,422822,253120,66638
4332,"TX","Harris (County)","HOUSTON",77066,1098,1186,597,708325,315,259,18,4,1,285,531463,314556,63118
4332,"TX","Galveston (County)","ALVIN",77511,185,4955,147,728432,31,91,12,12,1,82,484458,341729,85849
4332,"TX","Harris (County)","HOUSTON",77043,403,2951,258,761383,132,91,27,7,1,128,454044,310759,75934
4332,"TX","Harris (County)","HOUSTON",77012,535,2055,424,871140,144,260,13,2,5,218,789440,482081,145622
4332,"TX","Harris (County)","HOUSTON",77048,1389,1073,855,917581,370,466,13,5,1,448,787605,417539,102722
4332,"TX","Harris (County)","GALENA PARK",77547,478,2654,348,923581,93,214,37,4,0,200,725610,494838,109596
4332,"TX","Fort Bend (County)","NEEDVILLE",77461,395,3410,272,927463,93,146,19,10,4,159,662244,435873,146255
4332,"TX","Harris (County)","HOUSTON",77099,1114,1371,677,928006,313,334,28,2,0,296,557055,258413,138453
4332,"TX","Harris (County)","HOUSTON",77072,1345,1195,795,950220,368,397,26,4,0,313,684231,364080,126698
4332,"TX","Brazoria (County)","JONES CREEK",77541,168,10545,91,959639,23,28,21,10,9,117,747562,525337,100177
4332,"TX","Harris (County)","HOUSTON",77007,736,2164,445,962792,228,188,15,11,3,209,633183,392452,116420
4332,"TX","DeWitt (County)","CUERO",77954,752,1781,547,974225,156,373,15,2,1,228,557523,356590,95602
4332,"TX","Jefferson (County)","BEAUMONT",77706,1961,1029,956,983593,592,327,33,4,0,570,799192,432767,74649
4332,"TX","Brazoria (County)","MANVEL",77578,1009,4476,619,2770700,237,264,87,24,7,370,1605218,1090798,240733
4332,"TX","Jefferson (County)","WINNIE",77665,166,7699,131,1008505,31,53,31,12,4,95,561584,394739,95662
4332,"TX","Fort Bend (County)","SIMONTON",77485,61,20114,51,1025808,4,9,12,14,12,48,254607,120223,112697
4332,"TX","Harris (County)","TOMBALL",77377,508,3482,297,1034062,152,102,27,12,4,190,619085,416242,97937
4332,"TX","Harris (County)","THE WOODLANDS",77375,73,15979,65,1038608,5,9,31,19,1,60,458223,289344,140090
4332,"TX","Harris (County)","HOUSTON",77011,503,2756,381,1049884,105,246,23,6,1,208,944448,625138,123330
4332,"TX","Harris (County)","HOUSTON",77058,330,4668,225,1050317,101,80,29,10,5,107,271954,110665,110623
4332,"TX","Jefferson (County)","BEVIL OAKS",77713,23,46091,23,1060091,0,0,0,4,19,23,317986,258135,36740
4332,"TX","Harris (County)","HOUSTON",77004,1091,1556,700,1089240,304,373,14,6,3,308,739454,395186,159769
4332,"TX","Harris (County)","SEABROOK",77586,479,3504,311,1089772,128,144,33,4,2,126,410498,241613,101330
4332,"TX","Brazoria (County)","BROOKSIDE VILLAGE",77581,74,16275,68,1106671,8,13,22,18,7,58,766003,572405,125800
4332,"TX","Harris (County)","HOUSTON",77051,1242,1312,847,1111192,357,457,31,2,0,477,1106867,615104,166595
4332,"TX","Harris (County)","HOUSTON",77062,672,2596,432,1121481,168,216,39,9,0,217,631065,361948,166896
4332,"TX","Brazoria (County)","CLUTE",77531,563,3535,323,1141865,170,98,34,20,1,321,788643,413403,174550
4332,"TX","Jasper (County)","JASPER",75951,1158,1480,773,1144307,344,399,22,5,3,446,1017191,652865,115975
4332,"TX","Harris (County)","HOUSTON",77045,1606,1147,1007,1155486,408,566,27,4,2,518,989420,522142,152655
4332,"TX","Colorado (County)","COLUMBUS",78934,239,6653,174,1157567,44,74,47,6,3,112,841934,554665,111745
4332,"TX","Harris (County)","HOUSTON",77040,927,2133,550,1173180,280,219,49,1,1,306,647408,215689,252305
4332,"TX","Fort Bend (County)","MISSOURI CITY",77489,3179,717,1687,1210205,711,955,17,2,1,814,1004048,466314,128895
4332,"TX","Calhoun (County)","SEADRIFT",77983,561,3324,378,1256352,49,302,19,2,6,257,987946,596948,206625
4332,"TX","Harris (County)","HOUSTON",77018,598,2877,437,1257170,177,201,48,10,1,215,475494,212599,174736
4332,"TX","Harris (County)","HOUSTON",77059,415,4374,291,1272944,154,79,33,22,3,156,587636,398798,126351
4332,"TX","Aransas (County)","FULTON",78358,426,5001,257,1285325,34,201,13,3,6,188,674216,383674,178032
4332,"TX","Harris (County)","KINGWOOD",77346,52,33232,40,1329267,6,2,2,4,26,37,288538,180264,92180
4332,"TX","Fort Bend (County)","WALLIS",77485,100,15292,89,1361027,15,25,18,16,15,71,353586,160131,156861
4332,"TX","Fort Bend (County)","RICHMOND",77469,1730,1698,804,1365267,415,339,39,5,6,664,1018824,431289,231098
4332,"TX","Harris (County)","HOUSTON",77057,437,4567,300,1370158,199,57,11,13,20,192,768412,617604,66724
4332,"TX","Harris (County)","PORTER",77365,43,36460,39,1421949,2,4,6,11,16,35,629007,466516,71054
4332,"TX","Galveston (County)","TEXAS CITY",77590,1329,1741,836,1455591,357,428,38,9,4,422,1371700,866729,213827
4332,"TX","Austin (County)","SEALY",77474,253,7847,197,1545930,85,60,24,8,20,110,624972,484047,94756
4332,"TX","Jefferson (County)","NOME",77629,174,10417,151,1572895,36,45,38,25,7,100,1265337,889502,142598
4332,"TX","Harris (County)","HOUSTON",77092,555,4412,360,1588313,146,140,66,7,1,230,605127,233944,252668
4332,"TX","Jasper (County)","KIRBYVILLE",75956,603,4081,393,1603793,151,182,40,12,8,251,1054946,705985,139398
4332,"TX","Harris (County)","HOUSTON",77087,1363,1704,950,1618910,347,539,57,6,0,419,1224802,782714,179201
4332,"TX","Fort Bend (County)","FRESNO",77545,2128,1419,1147,1627445,616,475,37,13,6,688,1577272,954497,226876
4332,"TX","Brazoria (County)","DANBURY",77534,256,7988,214,1709456,50,79,66,18,1,159,1242718,838756,254973
4332,"TX","Jasper (County)","BUNA",77612,752,3653,468,1709820,154,251,48,11,4,300,1374454,1009606,186246
4332,"TX","Harris (County)","WEBSTER",77598,471,5583,314,1753163,88,127,87,9,3,205,1282169,922776,215935
4332,"TX","Harris (County)","HOUSTON",77061,734,3666,507,1858536,146,279,69,11,2,280,1174791,803800,208473
4332,"TX","Harris (County)","HOUSTON",77076,873,2809,668,1876176,261,338,55,12,2,364,1693528,1162739,225549
4332,"TX","Brazoria (County)","FREEPORT",77541,1170,2793,704,1966613,303,324,52,18,6,593,1436683,807030,271533
4332,"TX","Chambers (County)","HANKAMER",77560,255,9406,216,2031782,43,88,53,20,12,170,1744010,1267736,222036
4332,"TX","Fort Bend (County)","FULSHEAR",77441,365,9613,216,2076413,85,51,32,34,14,181,1353641,969452,198745
4332,"TX","Harris (County)","HOUSTON",77071,1323,2519,842,2121175,335,429,42,23,13,332,828494,395995,228771
4332,"TX","Fort Bend (County)","SIMONTON",77476,144,16724,129,2157376,21,23,33,30,22,104,490929,189905,246845
4332,"TX","Brazoria (County)","HOLIDAY LAKES",77515,176,14307,151,2160306,14,48,44,32,13,130,1465242,1024606,254818
4332,"TX","Harris (County)","DEER PARK",77536,1083,3298,700,2308475,237,362,89,10,2,355,1442329,1015356,237542
4332,"TX","Harris (County)","HOUSTON",77009,1040,3229,737,2379603,250,388,71,25,2,408,1846658,1109159,418733
4332,"TX","Harris (County)","HOUSTON",77021,1736,1907,1291,2462045,479,747,42,14,9,656,2038378,1197892,407799
4332,"TX","Brazoria (County)","LIVERPOOL",77577,211,13520,185,2501224,27,64,37,33,24,137,1484319,1068479,228754
4332,"TX","Brazoria (County)","WEST COLUMBIA",77486,1179,5382,475,2556509,250,132,40,31,22,749,2101423,1268280,333045
4332,"TX","Fort Bend (County)","SUGAR LAND",77498,1593,2763,950,2624477,382,456,99,7,6,493,2347122,1709841,344977
4332,"TX","Harris (County)","NEW CANEY",77357,97,28871,91,2627270,9,12,11,16,43,77,1404715,1110226,147932
4332,"TX","Calhoun (County)","PORT LAVACA",77979,3124,1473,1820,2680578,385,1400,28,1,6,1576,2701093,1249898,636724
4332,"TX","Jefferson (County)","BEAUMONT",77707,2148,2048,1310,2683001,596,610,83,18,3,831,2082262,1335190,236640
4332,"TX","Harris (County)","PASADENA",77503,1044,3638,749,2724986,195,432,113,6,3,441,2209036,1567122,342142
4332,"TX","Harris (County)","PASADENA",77504,768,4797,569,2729540,154,292,112,11,0,374,2388561,1777757,316216
4332,"TX","Harris (County)","SPRING",77389,572,7384,371,2739325,145,121,46,30,29,247,1182466,709480,318414
4332,"TX","Harris (County)","HOUSTON",77060,876,4032,690,2781947,211,358,106,14,1,381,1930100,1225328,355875
4332,"TX","Chambers (County)","ANAHUAC",77514,711,4996,562,2807732,150,300,77,24,11,357,2447614,1760630,309966
4332,"TX","Harris (County)","HOUSTON",77056,440,7807,361,2818487,222,44,30,33,32,276,1057633,708484,211426
4332,"TX","Harris (County)","HIGHLANDS",77562,730,4851,585,2838017,188,305,55,21,16,330,1546312,1044490,281654
4332,"TX","Harris (County)","HOUSTON",77050,467,7477,383,2863704,72,201,63,27,20,246,1522538,961306,312448
4332,"TX","Harris (County)","HOUSTON",77017,1398,2786,1033,2878225,237,708,69,11,8,583,2285929,1566067,313488
4332,"TX","Harris (County)","HOUSTON",77095,1796,2873,1007,2893341,517,353,115,17,5,574,2672218,2056788,299964
4332,"TX","Jefferson (County)","BEAUMONT",77701,1837,2381,1223,2912040,513,594,96,15,5,778,2953045,1982415,340109
4332,"TX","Fort Bend (County)","KATY",77494,1516,4118,744,3064013,364,250,76,39,15,458,1972404,1480687,255436
4332,"TX","Jefferson (County)","PORT NECHES",77651,1021,4807,638,3067091,240,247,122,24,5,359,1697679,1274523,267437
4332,"TX","Fort Bend (County)","MISSOURI CITY",77459,5915,1409,2202,3102954,1117,967,82,27,9,2494,3333538,1740100,310206
4332,"TX","Harris (County)","HOUSTON",77065,736,6436,483,3108673,172,158,117,21,15,304,1954734,1449611,325482
4332,"TX","Brazoria (County)","SWEENY",77480,1083,6607,480,3171559,228,128,61,33,30,683,2409809,1571539,346676
4332,"TX","Harris (County)","CHANNELVIEW",77530,1502,2984,1074,3205179,429,557,53,12,23,526,1757212,1067034,343698
4332,"TX","Galveston (County)","BACLIFF",77518,819,4949,660,3266190,181,345,112,17,5,400,2880718,2065109,436704
4332,"TX","Harris (County)","HOUSTON",77047,2641,2045,1606,3283609,649,840,95,13,9,975,2894764,1780796,483613
4332,"TX","Harris (County)","HOUSTON",77094,405,10984,305,3350062,123,33,76,50,22,235,2092110,1568831,389882
4332,"TX","Harris (County)","BAYTOWN",77520,1832,2658,1305,3468226,394,796,71,37,7,673,2544316,1617624,430579
4332,"TX","Harris (County)","HOUSTON",77022,1223,3629,956,3469760,268,547,122,17,2,554,1994942,1067884,480317
4332,"TX","Harris (County)","HOUSTON",77020,1382,3568,1022,3646354,351,519,113,30,9,577,3261623,2088361,466965
4332,"TX","Fort Bend (County)","ROSENBERG",77471,1368,5535,673,3724819,263,257,81,47,25,623,1626581,755552,503489
4332,"TX","Harris (County)","HOUSTON",77091,1378,3633,1031,3745948,365,501,126,32,7,559,2130614,1125075,556250
4332,"TX","Galveston (County)","SANTA FE",77517,597,7365,514,3785633,102,230,145,31,6,367,2604285,1923718,427710
4332,"TX","Harris (County)","HOUSTON",77033,2631,1905,1995,3799990,696,1179,99,15,6,1061,3376597,1839546,583969
4332,"TX","Harris (County)","HOUSTON",77038,1068,5451,732,3989999,205,330,153,41,3,462,2965913,1957175,445496
4332,"TX","Harris (County)","HOUSTON",77008,803,6750,592,3996116,221,155,166,41,9,379,1031078,343442,520199
4332,"TX","Jefferson (County)","BEAUMONT",77703,1801,3250,1230,3997980,513,597,60,28,32,820,3109485,1898389,393163
4332,"TX","Harris (County)","HUMBLE",77396,2259,3074,1307,4017404,489,662,109,35,12,765,2968617,1940957,401070
4332,"TX","Chambers (County)","WINNIE",77665,780,6348,636,4037291,138,332,97,53,16,429,2953733,2201790,449373
4332,"TX","Harris (County)","LA PORTE",77571,1608,4032,1084,4370560,304,575,177,26,2,625,2807974,1790592,575843
4332,"TX","Brazoria (County)","RICHWOOD",77531,518,11168,393,4389136,89,61,192,46,5,396,2975366,2003815,652912
4332,"TX","Harris (County)","PASADENA",77505,970,6217,709,4408154,175,309,198,23,4,437,2496756,1604103,630390
4332,"TX","Harris (County)","HOUSTON",77029,1493,3799,1186,4505697,338,649,174,19,6,701,3816832,2425389,605521
4332,"TX","Jefferson (County)","HAMSHIRE",77622,344,14899,308,4588763,37,78,94,73,26,252,2584857,2045417,286239
4332,"TX","Harris (County)","KATY",77449,4122,2094,2203,4613942,892,1121,165,23,2,1218,3354955,2006198,636597
4332,"TX","Hardin (County)","KOUNTZE",77625,1044,6724,698,4693307,248,306,46,48,50,440,3369530,2735672,321378
4332,"TX","Harris (County)","HOUSTON",77032,649,9620,512,4925659,98,194,138,62,20,372,2431637,1230188,745740
4332,"TX","Galveston (County)","LA MARQUE",77568,1593,4547,1152,5238447,268,637,224,19,4,773,4446060,3077042,726355
4332,"TX","Harris (County)","TOMBALL",77375,1258,6708,808,5420204,258,297,175,70,8,550,3625651,2469713,796014
4332,"TX","Harris (County)","HOUSTON",77063,815,8966,605,5424237,210,171,127,59,38,437,2932197,2063532,557062
4332,"TX","Aransas (County)","ARANSAS PASS",78336,813,8205,664,5447839,63,429,105,17,50,544,3907696,2736842,621308
4332,"TX","Harris (County)","PASADENA",77506,1668,4216,1326,5590259,259,815,231,15,5,811,4666663,3298662,731905
4332,"TX","Harris (County)","HOUSTON",77016,3032,2496,2245,5603668,784,1255,164,30,12,1306,4604199,2734984,779498
4332,"TX","Hardin (County)","SILSBEE",77656,2066,4635,1214,5626507,546,509,57,43,59,835,3941833,2767471,448616
4332,"TX","Brazoria (County)","PEARLAND",77584,2955,3243,1741,5645386,767,676,256,38,4,946,3316018,2042104,725385
4332,"TX","Galveston (County)","HITCHCOCK",77563,1122,6198,913,5658775,264,383,205,48,13,604,3854129,2384182,781137
4332,"TX","Harris (County)","HOUSTON",77069,443,16996,335,5693688,104,57,28,59,87,250,1734106,1140646,476427
4332,"TX","Galveston (County)","TEXAS CITY",77591,1476,5608,1087,6095630,249,529,276,29,4,756,5168796,3488452,886586
4332,"TX","Harris (County)","CYPRESS",77433,2536,4477,1408,6303148,605,491,239,53,19,871,4815552,3494603,732958
4332,"TX","Chambers (County)","BAYTOWN",77521,358,19279,334,6439312,31,51,94,93,65,306,4134599,3061419,792652
4332,"TX","Brazoria (County)","LAKE JACKSON",77566,1219,10257,639,6553976,290,101,78,94,76,680,2305141,1353237,613947
4332,"TX","Harris (County)","HOUSTON",77073,1795,6798,976,6634929,352,320,170,89,45,725,5061218,3324653,929958
4332,"TX","Fort Bend (County)","RICHMOND",77406,2144,6148,1108,6812463,532,282,165,96,33,1010,2655909,1316403,821715
4332,"TX","Harris (County)","HOUSTON",77026,1995,4478,1523,6819706,423,799,239,53,9,934,4157703,2245923,929715
4332,"TX","Fayette (County)","LA GRANGE",78945,422,21781,327,7122326,54,65,34,33,141,244,4655667,3950669,303691
4332,"TX","Harris (County)","SPRING",77388,1346,8884,832,7391075,315,221,125,109,62,579,4387304,3286777,769001
4332,"TX","Harris (County)","HOUSTON",77068,601,16673,445,7419443,112,122,30,53,128,314,2775373,2076583,493104
4332,"TX","Brazoria (County)","ROSHARON",77583,2282,4979,1494,7439260,548,663,170,81,32,1067,5846341,3974094,937579
4332,"TX","Harris (County)","KATY",77493,1472,7329,1041,7629950,276,370,322,63,10,700,5126970,3932758,775292
4332,"TX","Harris (County)","KATY",77450,1654,7012,1118,7839884,405,360,210,103,40,766,5973075,4652879,878583
4332,"TX","Harris (County)","HOUSTON",77093,2730,3522,2253,7933995,669,1275,270,33,6,1216,4900770,2827695,1208415
4332,"TX","Jefferson (County)","NEDERLAND",77627,2134,5277,1508,7957970,510,596,369,27,6,916,4913381,3495959,836794
4332,"TX","Harris (County)","HOUSTON",77088,3176,3909,2249,8790632,803,1036,315,83,12,1299,4139453,1895940,1294617
4332,"TX","Harris (County)","PASADENA",77502,2146,5800,1690,9801689,344,857,429,52,8,1102,7610884,5678024,1065344
4332,"TX","Harris (County)","SOUTH HOUSTON",77587,1500,7540,1317,9930137,183,652,418,57,7,1004,7550030,4881847,1523017
4332,"TX","Harris (County)","HOUSTON",77015,2460,5833,1741,10154574,511,857,202,86,85,1030,5943339,3808507,1166291
4332,"TX","Jefferson (County)","BEAUMONT",77708,1798,9158,1153,10559647,401,346,149,148,109,931,8377719,6315577,907592
4332,"TX","Galveston (County)","SANTA FE",77510,1451,8794,1221,10737244,206,489,404,102,19,940,7190957,5289744,1118038
4332,"TX","Harris (County)","HOUSTON",77013,1168,11834,955,11301314,196,249,279,172,59,701,6571699,4178562,1236197
4332,"TX","Harris (County)","HUFFMAN",77336,928,15090,751,11332371,158,217,112,119,145,568,5988829,4376608,916806
4332,"TX","Fort Bend (County)","SUGAR LAND",77479,4272,5489,2067,11345861,928,603,297,218,21,1986,10060871,7387759,1520660
4332,"TX","Harris (County)","CROSBY",77532,2107,7240,1569,11359486,379,739,256,132,63,1112,7625562,5526769,1254826
4332,"TX","Harris (County)","HUMBLE",77346,2117,10498,1135,11915692,434,315,96,127,163,713,4720325,3416078,866772
4332,"TX","Harris (County)","HOUSTON",77035,1364,11394,1089,12408229,254,226,378,187,44,806,3532128,1693706,1410758
4332,"TX","Brazoria (County)","ANGLETON",77515,2494,7736,1711,13235681,584,538,356,168,64,1547,6568746,3587145,1837316
4332,"TX","Chambers (County)","BAYTOWN",77523,1773,9355,1426,13340150,313,455,477,129,52,1076,11004158,8204981,1912758
4332,"TX","Harris (County)","HOUSTON",77049,2730,7616,1832,13952204,516,652,455,162,46,1405,11272527,7537805,1769819
4332,"TX","Harris (County)","HOUSTON",77077,2043,9335,1500,14002896,539,428,229,176,128,1143,7365874,5272949,1443215
4332,"TX","Harris (County)","HOUSTON",77075,2622,7235,1949,14101019,533,744,473,155,44,1326,10376877,7249579,1654215
4332,"TX","Brazoria (County)","PEARLAND",77581,2181,9427,1516,14291118,439,444,350,193,90,987,7059465,4707991,1434110
4332,"TX","Brazoria (County)","BRAZORIA",77422,2515,9275,1542,14301678,514,444,302,193,89,1618,10240194,6942171,1699847
4332,"TX","Harris (County)","HOUSTON",77074,1475,12373,1195,14786155,222,331,352,200,90,865,4338804,2144361,1521287
4332,"TX","Jefferson (County)","GROVES",77619,2230,8591,1732,14879798,418,567,515,199,33,1180,8113242,5671629,1276210
4332,"TX","Harris (County)","HOUSTON",77042,1221,15914,997,15866213,306,166,155,170,200,803,7184203,5264534,1463977
4332,"TX","Harris (County)","HOUSTON",77025,1351,14751,1134,16727954,238,213,296,230,157,872,4627911,2115192,2171510
4332,"TX","Harris (County)","HOUSTON",77090,1148,21819,798,17411477,183,142,56,93,324,637,5243686,3351869,1337815
4332,"TX","Harris (County)","HOUSTON",77041,2206,10431,1683,17555199,502,340,486,283,72,1348,13738648,10519516,2121681
4332,"TX","Brazoria (County)","ALVIN",77511,3106,7128,2487,17727050,639,1072,542,170,64,1730,11860433,8019560,2238658
4332,"TX","Harris (County)","HOUSTON",77039,2357,8814,2036,17945245,248,904,713,134,37,1564,11420413,7626030,2167063
4332,"TX","Jefferson (County)","BEAUMONT",77705,3934,6312,2964,18707830,980,1155,516,253,60,1965,11586637,8109441,1672415
4332,"TX","Harris (County)","SPRING",77373,2906,10965,1715,18805107,569,448,231,267,200,1305,10919796,7561412,2027032
4332,"TX","Harris (County)","BELLAIRE",77401,1795,12094,1602,19374163,292,309,715,235,51,1153,5899509,2975261,2445999
4332,"TX","Harris (County)","HOUSTON",77037,2067,10620,1826,19393001,243,608,739,212,24,1420,10274304,5964692,2437486
4332,"TX","Fort Bend (County)","RICHMOND",77407,4090,7093,2755,19540091,996,726,802,190,40,1963,18841330,14473194,2347259
4332,"TX","Harris (County)","HOUSTON",77070,1889,13777,1479,20375521,270,233,595,269,112,1197,10381899,7447723,2179667
4332,"TX","Harris (County)","SPRING",77379,1955,15464,1370,21185667,400,257,200,206,307,1047,9729055,7136183,1921044
4332,"TX","Harris (County)","FRIENDSWOOD",77546,1587,16982,1256,21329310,175,194,365,331,191,1005,10870982,8175666,1886071
4332,"TX","Harris (County)","CYPRESS",77429,2766,10781,2008,21648671,514,505,610,272,107,1506,10399676,7278494,2265719
4332,"TX","Galveston (County)","FRIENDSWOOD",77546,1888,14973,1449,21695423,341,291,301,285,231,1054,7535484,4801046,2031033
